sampleID	ai1	lst1	hrd-loh	HRD
TCGA-G9-A9S7-01	5	2	5	12
TCGA-GC-A3BM-01	10	4	7	21
TCGA-GC-A3I6-01	4	0	4	8
TCGA-GC-A3OO-01	3	3	1	7
TCGA-GC-A3RB-01	25	22	9	56
TCGA-GC-A3RC-01	17	15	9	41
TCGA-GC-A3RD-01	17	15	12	44
TCGA-GC-A3WC-01	9	6	6	21
TCGA-GC-A3YS-01	23	14	22	59
TCGA-GC-A4ZW-01	26	24	11	61
TCGA-GC-A6I1-01	17	13	14	44
TCGA-GC-A6I3-01	18	19	3	40
TCGA-GD-A2C5-01	18	21	8	47
TCGA-GD-A3OP-01	6	3	2	11
TCGA-GD-A3OQ-01	4	4	0	8
TCGA-GD-A3OS-01	16	14	11	41
TCGA-GD-A6C6-01	19	17	11	47
TCGA-GD-A76B-01	8	5	7	20
TCGA-GE-A2C6-01	0	0	0	0
TCGA-GF-A2C7-01	6	3	6	15
TCGA-GF-A3OT-06	1	2	1	4
TCGA-GF-A4EO-06	13	15	6	34
TCGA-GF-A6C8-06	7	7	11	25
TCGA-GF-A6C9-06	8	5	6	19
TCGA-GF-A769-01	11	11	10	32
TCGA-GH-A9DA-01	5	2	3	10
TCGA-GI-A2C8-01	19	14	10	43
TCGA-GI-A2C9-01	20	22	18	60
TCGA-GJ-A3OU-01	4	3	8	15
TCGA-GJ-A6C0-01	9	10	4	23
TCGA-GJ-A9DB-01	3	2	4	9
TCGA-GK-A6C7-01	2	2	1	5
TCGA-GL-6846-01	1	2	1	4
TCGA-GL-7773-01	1	2	1	4
TCGA-GL-7966-01	4	1	4	9
TCGA-GL-8500-01	0	0	0	0
TCGA-GL-A4EM-01	0	0	0	0
TCGA-GL-A59R-01	0	0	0	0
TCGA-GL-A59T-01	0	0	0	0
TCGA-GL-A9DC-01	0	0	0	0
TCGA-GL-A9DD-01	0	0	0	0
TCGA-GL-A9DE-01	0	0	0	0
TCGA-GM-A2D9-01	8	6	5	19
TCGA-GM-A2DA-01	7	2	4	13
TCGA-GM-A2DB-01	13	12	7	32
TCGA-GM-A2DC-01	9	4	8	21
TCGA-GM-A2DD-01	15	15	2	32
TCGA-GM-A2DF-01	18	17	13	48
TCGA-GM-A2DH-01	21	13	8	42
TCGA-GM-A2DI-01	5	0	3	8
TCGA-GM-A2DK-01	8	2	8	18
TCGA-GM-A2DL-01	6	6	6	18
TCGA-GM-A2DM-01	0	2	1	3
TCGA-GM-A2DN-01	3	0	1	4
TCGA-GM-A2DO-01	0	0	0	0
TCGA-GM-A3NW-01	5	6	3	14
TCGA-GM-A3NY-01	3	6	3	12
TCGA-GM-A3XL-01	22	27	23	72
TCGA-GM-A3XN-01	2	0	2	4
TCGA-GM-A4E0-01	6	4	8	18
TCGA-GM-A5PV-01	1	0	2	3
TCGA-GM-A5PX-01	4	3	5	12
TCGA-GN-A262-06	4	9	11	24
TCGA-GN-A263-01	1	0	3	4
TCGA-GN-A264-06	10	6	4	20
TCGA-GN-A265-06	13	12	8	33
TCGA-GN-A266-06	5	5	5	15
TCGA-GN-A267-06	5	4	4	13
TCGA-GN-A268-06	9	6	8	23
TCGA-GN-A269-01	1	1	2	4
TCGA-GN-A26A-06	8	2	0	10
TCGA-GN-A26C-01	6	6	5	17
TCGA-GN-A26D-06	5	4	4	13
TCGA-GN-A4U3-06	9	5	9	23
TCGA-GN-A4U4-06	3	3	3	9
TCGA-GN-A4U5-01	5	4	2	11
TCGA-GN-A4U7-06	6	5	5	16
TCGA-GN-A4U8-06	5	4	3	12
TCGA-GN-A4U9-06	7	5	5	17
TCGA-GN-A8LK-06	12	12	11	35
TCGA-GN-A8LL-06	27	16	22	65
TCGA-GN-A8LN-01	5	9	5	19
TCGA-GN-A9SD-06	12	12	11	35
TCGA-GR-7351-01	5	5	6	16
TCGA-GR-7353-01	5	8	8	21
TCGA-GR-A4D4-01	9	4	8	21
TCGA-GR-A4D5-01	1	3	2	6
TCGA-GR-A4D6-01	1	8	4	13
TCGA-GR-A4D9-01	3	7	4	14
TCGA-GS-A9TQ-01	10	7	2	19
TCGA-GS-A9TT-01	6	9	4	19
TCGA-GS-A9TU-01	6	4	5	15
TCGA-GS-A9TV-01	0	0	0	0
TCGA-GS-A9TW-01	9	9	4	22
TCGA-GS-A9TX-01	10	13	5	28
TCGA-GS-A9TY-01	20	24	10	54
TCGA-GS-A9TZ-01	7	8	4	19
TCGA-GS-A9U3-01	3	3	3	9
TCGA-GS-A9U4-01	2	1	2	5
TCGA-GU-A42P-01	18	5	6	29
TCGA-GU-A42Q-01	13	10	11	34
TCGA-GU-A42R-01	9	9	8	26
TCGA-GU-A762-01	16	12	16	44
TCGA-GU-A763-01	2	1	1	4
TCGA-GU-A764-01	22	17	10	49
TCGA-GU-A766-01	11	6	7	24
TCGA-GU-A767-01	24	26	8	58
TCGA-GU-AATO-01	11	8	6	25
TCGA-GU-AATP-01	11	3	4	18
TCGA-GU-AATQ-01	14	13	10	37
TCGA-GV-A3JV-01	6	3	2	11
TCGA-GV-A3JW-01	21	28	18	67
TCGA-GV-A3JX-01	10	2	7	19
TCGA-GV-A3JZ-01	20	26	11	57
TCGA-GV-A3QF-01	15	6	9	30
TCGA-GV-A3QG-01	9	11	4	24
TCGA-GV-A3QH-01	17	11	8	36
TCGA-GV-A3QI-01	21	24	12	57
TCGA-GV-A3QK-01	7	4	6	17
TCGA-GV-A40E-01	28	25	13	66
TCGA-GV-A40G-01	18	17	14	49
TCGA-GV-A6ZA-01	14	13	5	32
TCGA-H2-A26U-01	1	0	0	1
TCGA-H2-A2K9-01	0	0	0	0
TCGA-H2-A3RH-01	0	0	0	0
TCGA-H2-A3RI-01	0	0	0	0
TCGA-H2-A421-01	0	0	0	0
TCGA-H2-A422-01	0	0	0	0
TCGA-H4-A2HO-01	0	0	0	0
TCGA-H4-A2HQ-01	20	9	7	36
TCGA-H5-A2HR-01	16	13	8	37
TCGA-H6-8124-01	4	2	6	12
TCGA-H6-A45N-01	1	0	0	1
TCGA-H7-7774-01	1	1	1	3
TCGA-H7-8501-01	3	1	2	6
TCGA-H7-8502-01	11	4	11	26
TCGA-H7-A6C4-01	3	3	5	11
TCGA-H7-A6C5-01	12	4	10	26
TCGA-H7-A76A-01	8	8	4	20
TCGA-H8-A6C1-01	9	7	10	26
TCGA-H9-7775-01	2	3	2	7
TCGA-H9-A6BX-01	0	0	0	0
TCGA-H9-A6BY-01	0	2	1	3
TCGA-HB-A2OT-01	7	5	8	20
TCGA-HB-A3L4-01	14	16	14	44
TCGA-HB-A3YV-01	19	15	9	43
TCGA-HB-A43Z-01	20	14	19	53
TCGA-HB-A5W3-01	13	6	13	32
TCGA-HC-7075-01	0	0	0	0
TCGA-HC-7077-01	1	4	3	8
TCGA-HC-7078-01	9	7	7	23
TCGA-HC-7079-01	0	0	0	0
TCGA-HC-7080-01	1	9	6	16
TCGA-HC-7081-01	2	2	1	5
TCGA-HC-7209-01	4	7	2	13
TCGA-HC-7210-01	1	10	5	16
TCGA-HC-7211-01	2	3	2	7
TCGA-HC-7212-01	4	6	5	15
TCGA-HC-7213-01	8	7	4	19
TCGA-HC-7230-01	1	1	4	6
TCGA-HC-7231-01	0	7	3	10
TCGA-HC-7232-01	3	8	6	17
TCGA-HC-7233-01	0	0	0	0
TCGA-HC-7736-01	2	12	8	22
TCGA-HC-7737-01	2	3	4	9
TCGA-HC-7738-01	0	4	2	6
TCGA-HC-7740-01	0	0	0	0
TCGA-HC-7742-01	7	3	6	16
TCGA-HC-7744-01	0	2	1	3
TCGA-HC-7745-01	7	12	8	27
TCGA-HC-7747-01	3	9	3	15
TCGA-HC-7748-01	4	2	4	10
TCGA-HC-7749-01	0	4	3	7
TCGA-HC-7750-01	0	2	1	3
TCGA-HC-7752-01	0	2	2	4
TCGA-HC-7817-01	0	0	0	0
TCGA-HC-7819-01	4	2	2	8
TCGA-HC-7820-01	0	3	0	3
TCGA-HC-7821-01	3	3	5	11
TCGA-HC-8213-01	0	1	0	1
TCGA-HC-8216-01	7	8	8	23
TCGA-HC-8256-01	3	3	2	8
TCGA-HC-8257-01	2	5	2	9
TCGA-HC-8259-01	0	0	0	0
TCGA-HC-8260-01	0	0	0	0
TCGA-HC-8261-01	0	4	1	5
TCGA-HC-8262-01	2	2	3	7
TCGA-HC-8264-01	3	8	4	15
TCGA-HC-8265-01	5	3	0	8
TCGA-HC-8266-01	4	3	7	14
TCGA-HC-A48F-01	5	8	10	23
TCGA-HC-A4ZV-01	12	21	11	44
TCGA-HC-A631-01	4	6	1	11
TCGA-HC-A632-01	7	11	7	25
TCGA-HC-A6AL-01	3	3	3	9
TCGA-HC-A6AN-01	7	2	4	13
TCGA-HC-A6AO-01	3	11	5	19
TCGA-HC-A6AP-01	0	10	4	14
TCGA-HC-A6AQ-01	0	1	1	2
TCGA-HC-A6HX-01	3	2	3	8
TCGA-HC-A6HY-01	3	4	3	10
TCGA-HC-A76W-01	1	2	1	4
TCGA-HC-A76X-01	0	0	0	0
TCGA-HC-A8CY-01	5	2	2	9
TCGA-HC-A8D0-01	2	3	1	6
TCGA-HC-A8D1-01	0	1	0	1
TCGA-HC-A9TE-01	16	18	5	39
TCGA-HC-A9TH-01	1	5	5	11
TCGA-HD-7229-01	12	11	7	30
TCGA-HD-7753-01	11	10	16	37
TCGA-HD-7754-01	7	3	3	13
TCGA-HD-7831-01	11	3	9	23
TCGA-HD-7832-01	10	6	7	23
TCGA-HD-7917-01	6	3	9	18
TCGA-HD-8224-01	27	29	13	69
TCGA-HD-8314-01	13	17	8	38
TCGA-HD-8634-01	11	13	16	40
TCGA-HD-8635-01	16	11	9	36
TCGA-HD-A4C1-01	4	5	3	12
TCGA-HD-A633-01	9	5	10	24
TCGA-HD-A634-01	3	5	1	9
TCGA-HD-A6HZ-01	17	17	4	38
TCGA-HD-A6I0-01	2	0	2	4
TCGA-HE-7128-01	0	0	0	0
TCGA-HE-7129-01	2	2	2	6
TCGA-HE-7130-01	14	8	2	24
TCGA-HE-A5NF-01	0	0	0	0
TCGA-HE-A5NH-01	0	0	0	0
TCGA-HE-A5NI-01	0	0	0	0
TCGA-HE-A5NJ-01	5	1	1	7
TCGA-HE-A5NK-01	0	1	0	1
TCGA-HE-A5NL-01	0	0	0	0
TCGA-HF-7131-01	13	10	11	34
TCGA-HF-7132-01	3	0	2	5
TCGA-HF-7133-01	22	20	22	64
TCGA-HF-7134-01	3	1	0	4
TCGA-HF-7136-01	21	15	11	47
TCGA-HF-A5NB-01	1	3	1	5
TCGA-HG-A2PA-01	7	1	4	12
TCGA-HG-A9SC-01	10	13	12	35
TCGA-HI-7168-01	11	8	4	23
TCGA-HI-7169-01	0	0	0	0
TCGA-HI-7170-01	1	0	1	2
TCGA-HI-7171-01	2	9	8	19
TCGA-HJ-7597-01	4	5	2	11
TCGA-HL-7533-01	8	7	2	17
TCGA-HM-A3JJ-01	14	7	3	24
TCGA-HM-A3JK-01	6	6	0	12
TCGA-HM-A4S6-01	9	7	2	18
TCGA-HM-A6W2-01	4	1	3	8
TCGA-HM-A6W2-06	6	5	7	18
TCGA-HN-A2NL-01	27	20	21	68
TCGA-HN-A2OB-01	3	3	1	7
TCGA-HP-A5MZ-01	2	0	0	2
TCGA-HP-A5N0-01	6	8	5	19
TCGA-HQ-A2OE-01	19	19	9	47
TCGA-HQ-A2OF-01	12	5	11	28
TCGA-HQ-A5ND-01	10	7	5	22
TCGA-HQ-A5NE-01	22	12	8	42
TCGA-HR-A2OG-01	1	2	0	3
TCGA-HR-A2OH-01	2	4	2	8
TCGA-HR-A5NC-01	8	5	8	21
TCGA-HS-A5N7-01	9	4	9	22
TCGA-HS-A5N8-01	22	18	17	57
TCGA-HT-7467-01	2	0	2	4
TCGA-HT-7468-01	2	0	2	4
TCGA-HT-7469-01	8	6	4	18
TCGA-HT-7470-01	6	8	0	14
TCGA-HT-7471-01	2	0	2	4
TCGA-HT-7472-01	2	2	1	5
TCGA-HT-7473-01	6	3	1	10
TCGA-HT-7474-01	2	2	1	5
TCGA-HT-7475-01	9	7	6	22
TCGA-HT-7476-01	5	2	1	8
TCGA-HT-7477-01	19	12	3	34
TCGA-HT-7478-01	6	3	3	12
TCGA-HT-7479-01	0	0	0	0
TCGA-HT-7480-01	2	0	2	4
TCGA-HT-7481-01	2	0	2	4
TCGA-HT-7482-01	1	1	1	3
TCGA-HT-7483-01	4	3	2	9
TCGA-HT-7485-01	2	1	1	4
TCGA-HT-7601-01	3	2	2	7
TCGA-HT-7602-01	0	0	0	0
TCGA-HT-7603-01	1	4	3	8
TCGA-HT-7604-01	3	4	1	8
TCGA-HT-7605-01	2	0	2	4
TCGA-HT-7606-01	8	6	7	21
TCGA-HT-7607-01	3	1	3	7
TCGA-HT-7608-01	2	0	2	4
TCGA-HT-7609-01	2	1	1	4
TCGA-HT-7610-01	3	2	1	6
TCGA-HT-7611-01	4	4	1	9
TCGA-HT-7616-01	2	1	3	6
TCGA-HT-7620-01	1	0	2	3
TCGA-HT-7676-01	6	3	1	10
TCGA-HT-7677-01	2	1	2	5
TCGA-HT-7680-01	0	0	0	0
TCGA-HT-7681-01	2	0	2	4
TCGA-HT-7684-01	0	0	0	0
TCGA-HT-7686-01	4	2	2	8
TCGA-HT-7687-01	2	0	2	4
TCGA-HT-7688-01	8	6	1	15
TCGA-HT-7689-01	5	1	5	11
TCGA-HT-7690-01	7	6	7	20
TCGA-HT-7691-01	0	0	0	0
TCGA-HT-7692-01	2	0	2	4
TCGA-HT-7693-01	4	2	1	7
TCGA-HT-7694-01	2	0	2	4
TCGA-HT-7695-01	2	0	3	5
TCGA-HT-7854-01	0	0	0	0
TCGA-HT-7855-01	2	1	1	4
TCGA-HT-7856-01	2	2	0	4
TCGA-HT-7857-01	6	10	2	18
TCGA-HT-7858-01	2	2	3	7
TCGA-HT-7860-01	0	1	0	1
TCGA-HT-7873-01	14	8	6	28
TCGA-HT-7874-01	1	1	2	4
TCGA-HT-7875-01	2	2	3	7
TCGA-HT-7877-01	1	1	3	5
TCGA-HT-7879-01	3	5	1	9
TCGA-HT-7880-01	0	0	1	1
TCGA-HT-7881-01	2	0	2	4
TCGA-HT-7882-01	1	2	2	5
TCGA-HT-7884-01	1	3	0	4
TCGA-HT-7902-01	5	4	2	11
TCGA-HT-8010-01	1	1	2	4
TCGA-HT-8011-01	2	6	2	10
TCGA-HT-8012-01	2	0	3	5
TCGA-HT-8013-01	1	1	0	2
TCGA-HT-8015-01	0	0	0	0
TCGA-HT-8018-01	2	2	1	5
TCGA-HT-8104-01	3	4	4	11
TCGA-HT-8105-01	2	0	3	5
TCGA-HT-8106-01	10	9	5	24
TCGA-HT-8107-01	0	0	0	0
TCGA-HT-8108-01	7	5	4	16
TCGA-HT-8109-01	2	2	3	7
TCGA-HT-8110-01	0	2	1	3
TCGA-HT-8111-01	8	2	2	12
TCGA-HT-8113-01	1	1	1	3
TCGA-HT-8114-01	4	2	2	8
TCGA-HT-8563-01	8	6	8	22
TCGA-HT-8564-01	2	1	4	7
TCGA-HT-A4DS-01	3	2	2	7
TCGA-HT-A5R5-01	5	2	2	9
TCGA-HT-A5R7-01	4	1	0	5
TCGA-HT-A5R9-01	2	0	2	4
TCGA-HT-A5RA-01	3	4	3	10
TCGA-HT-A5RB-01	3	1	3	7
TCGA-HT-A5RC-01	2	2	2	6
TCGA-HT-A614-01	4	4	2	10
TCGA-HT-A615-01	4	2	3	9
TCGA-HT-A616-01	5	1	2	8
TCGA-HT-A617-01	1	0	0	1
TCGA-HT-A618-01	3	5	2	10
TCGA-HT-A619-01	6	6	3	15
TCGA-HT-A61B-01	8	5	3	16
TCGA-HT-A61C-01	3	2	3	8
TCGA-HT-A74H-01	2	5	0	7
TCGA-HT-A74J-01	2	1	0	3
TCGA-HT-A74K-01	3	1	4	8
TCGA-HT-A74L-01	4	1	2	7
TCGA-HT-A74O-01	7	4	1	12
TCGA-HU-8238-01	6	10	6	22
TCGA-HU-8243-01	22	11	8	41
TCGA-HU-8244-01	2	0	0	2
TCGA-HU-8245-01	10	4	11	25
TCGA-HU-8249-01	18	16	6	40
TCGA-HU-8602-01	1	0	0	1
TCGA-HU-8604-01	13	8	4	25
TCGA-HU-8608-01	4	1	3	8
TCGA-HU-8610-01	3	4	6	13
TCGA-HU-A4G2-01	2	2	1	5
TCGA-HU-A4G3-01	0	0	0	0
TCGA-HU-A4G6-01	3	5	1	9
TCGA-HU-A4G8-01	1	3	1	5
TCGA-HU-A4G9-01	0	0	0	0
TCGA-HU-A4GC-01	18	14	12	44
TCGA-HU-A4GD-01	16	13	19	48
TCGA-HU-A4GF-01	23	14	15	52
TCGA-HU-A4GH-01	18	15	10	43
TCGA-HU-A4GN-01	0	0	0	0
TCGA-HU-A4GP-01	8	11	9	28
TCGA-HU-A4GQ-01	2	2	0	4
TCGA-HU-A4GT-01	3	2	1	6
TCGA-HU-A4GU-01	16	19	14	49
TCGA-HU-A4GX-01	2	2	2	6
TCGA-HU-A4GY-01	7	6	6	19
TCGA-HU-A4H0-01	9	10	12	31
TCGA-HU-A4H2-01	18	14	3	35
TCGA-HU-A4H3-01	2	2	1	5
TCGA-HU-A4H4-01	15	11	5	31
TCGA-HU-A4H5-01	28	41	28	97
TCGA-HU-A4H6-01	15	13	5	33
TCGA-HU-A4H8-01	1	0	1	2
TCGA-HU-A4HB-01	0	0	0	0
TCGA-HU-A4HD-01	19	15	13	47
TCGA-HV-A5A3-01	15	14	11	40
TCGA-HV-A5A4-01	4	5	4	13
TCGA-HV-A5A6-01	12	3	6	21
TCGA-HV-A7OL-01	5	1	4	10
TCGA-HV-A7OP-01	8	4	8	20
TCGA-HV-AA8X-01	11	6	7	24
TCGA-HW-7486-01	2	0	2	4
TCGA-HW-7487-01	2	0	2	4
TCGA-HW-7489-01	3	6	0	9
TCGA-HW-7490-01	1	0	0	1
TCGA-HW-7491-01	3	0	3	6
TCGA-HW-7493-01	2	1	0	3
TCGA-HW-7495-01	2	1	2	5
TCGA-HW-8319-01	2	2	2	6
TCGA-HW-8320-01	2	5	2	9
TCGA-HW-8321-01	5	3	3	11
TCGA-HW-8322-01	6	4	4	14
TCGA-HW-A5KJ-01	3	2	3	8
TCGA-HW-A5KK-01	2	1	3	6
TCGA-HW-A5KL-01	1	0	1	2
TCGA-HW-A5KM-01	4	4	1	9
TCGA-HZ-7289-01	12	7	5	24
TCGA-HZ-7918-01	18	21	11	50
TCGA-HZ-7919-01	7	4	9	20
TCGA-HZ-7920-01	0	0	0	0
TCGA-HZ-7922-01	11	4	12	27
TCGA-HZ-7924-01	0	0	0	0
TCGA-HZ-7925-01	5	5	5	15
TCGA-HZ-8002-01	0	0	0	0
TCGA-HZ-8005-01	9	10	5	24
TCGA-HZ-8315-01	2	1	2	5
TCGA-HZ-8317-01	0	0	0	0
TCGA-HZ-8519-01	0	0	0	0
TCGA-HZ-8636-01	10	10	11	31
TCGA-HZ-8637-01	9	12	5	26
TCGA-HZ-8638-01	0	0	0	0
TCGA-HZ-A49G-01	0	0	0	0
TCGA-HZ-A49H-01	0	0	0	0
TCGA-HZ-A49I-01	9	3	11	23
TCGA-HZ-A4BH-01	14	5	7	26
TCGA-HZ-A4BK-01	12	7	6	25
TCGA-HZ-A77O-01	7	4	15	26
TCGA-HZ-A77P-01	8	7	2	17
TCGA-HZ-A77Q-01	5	2	6	13
TCGA-HZ-A8P0-01	5	6	4	15
TCGA-HZ-A8P1-01	3	2	4	9
TCGA-HZ-A9TJ-01	14	11	4	29
TCGA-HZ-A9TJ-06	16	10	6	32
TCGA-IA-A40U-01	0	0	0	0
TCGA-IA-A40X-01	3	1	0	4
TCGA-IA-A40Y-01	12	10	1	23
TCGA-IA-A83S-01	0	0	0	0
TCGA-IA-A83T-01	0	0	1	1
TCGA-IA-A83V-01	0	0	0	0
TCGA-IA-A83W-01	3	3	0	6
TCGA-IB-7644-01	7	5	6	18
TCGA-IB-7645-01	0	0	0	0
TCGA-IB-7646-01	10	8	10	28
TCGA-IB-7647-01	5	2	7	14
TCGA-IB-7649-01	2	1	1	4
TCGA-IB-7651-01	0	0	0	0
TCGA-IB-7652-01	15	23	10	48
TCGA-IB-7885-01	4	3	6	13
TCGA-IB-7886-01	9	2	7	18
TCGA-IB-7887-01	13	8	15	36
TCGA-IB-7888-01	0	0	0	0
TCGA-IB-7889-01	4	3	4	11
TCGA-IB-7890-01	7	4	6	17
TCGA-IB-7891-01	4	0	0	4
TCGA-IB-7893-01	5	3	7	15
TCGA-IB-7897-01	0	0	0	0
TCGA-IB-8126-01	0	0	0	0
TCGA-IB-8127-01	12	7	12	31
TCGA-IB-A5SO-01	0	0	0	0
TCGA-IB-A5SP-01	3	0	3	6
TCGA-IB-A5SQ-01	0	0	0	0
TCGA-IB-A5SS-01	8	3	6	17
TCGA-IB-A5ST-01	0	0	0	0
TCGA-IB-A6UF-01	7	2	6	15
TCGA-IB-A6UG-01	13	7	8	28
TCGA-IB-A7LX-01	14	10	20	44
TCGA-IB-A7M4-01	8	3	5	16
TCGA-IB-AAUM-01	0	0	0	0
TCGA-IB-AAUN-01	8	2	9	19
TCGA-IB-AAUO-01	4	9	5	18
TCGA-IB-AAUP-01	0	1	0	1
TCGA-IB-AAUQ-01	5	5	7	17
TCGA-IB-AAUR-01	0	0	0	0
TCGA-IB-AAUS-01	0	0	0	0
TCGA-IB-AAUT-01	0	0	0	0
TCGA-IB-AAUU-01	13	8	8	29
TCGA-IC-A6RE-01	14	6	11	31
TCGA-IE-A3OV-01	18	12	7	37
TCGA-IE-A4EH-01	14	9	10	33
TCGA-IE-A4EI-01	9	11	12	32
TCGA-IE-A4EJ-01	25	18	9	52
TCGA-IE-A4EK-01	5	6	4	15
TCGA-IE-A6BZ-01	18	24	8	50
TCGA-IF-A4AJ-01	18	5	9	32
TCGA-IG-A3I8-01	7	4	2	13
TCGA-IG-A3Y9-01	11	4	6	21
TCGA-IG-A3YA-01	12	5	6	23
TCGA-IG-A3YB-01	18	20	16	54
TCGA-IG-A3YC-01	16	20	6	42
TCGA-IG-A4P3-01	19	20	13	52
TCGA-IG-A4QS-01	24	13	7	44
TCGA-IG-A4QT-01	0	0	0	0
TCGA-IG-A50L-01	15	13	20	48
TCGA-IG-A51D-01	10	5	3	18
TCGA-IG-A5B8-01	13	9	5	27
TCGA-IG-A5S3-01	13	5	4	22
TCGA-IG-A625-01	7	3	9	19
TCGA-IG-A6QS-01	10	5	9	24
TCGA-IG-A7DP-01	0	0	0	0
TCGA-IG-A8O2-01	19	11	6	36
TCGA-IG-A97I-01	9	7	8	24
TCGA-IH-A3EA-01	5	6	3	14
TCGA-IK-7675-01	9	11	6	26
TCGA-IK-8125-01	2	0	2	4
TCGA-IM-A3EB-01	1	0	0	1
TCGA-IM-A3ED-01	0	0	0	0
TCGA-IM-A3U2-01	0	0	0	0
TCGA-IM-A3U3-01	0	0	0	0
TCGA-IM-A41Y-01	0	0	0	0
TCGA-IM-A41Z-01	0	0	0	0
TCGA-IM-A420-01	0	0	0	0
TCGA-IM-A4EB-01	0	0	0	0
TCGA-IN-7806-01	5	6	4	15
TCGA-IN-7808-01	11	9	8	28
TCGA-IN-8462-01	13	12	5	30
TCGA-IN-8663-01	17	9	11	37
TCGA-IN-A6RI-01	13	7	12	32
TCGA-IN-A6RJ-01	10	11	10	31
TCGA-IN-A6RL-01	22	19	16	57
TCGA-IN-A6RN-01	11	9	8	28
TCGA-IN-A6RO-01	21	15	9	45
TCGA-IN-A6RP-01	17	18	11	46
TCGA-IN-A6RR-01	13	10	14	37
TCGA-IN-A6RS-01	11	7	9	27
TCGA-IN-A7NR-01	17	7	12	36
TCGA-IN-A7NT-01	15	3	10	28
TCGA-IN-A7NU-01	12	15	18	45
TCGA-IN-AB1V-01	12	10	13	35
TCGA-IN-AB1X-01	5	8	3	16
TCGA-IP-7968-01	12	5	5	22
TCGA-IQ-7630-01	8	4	5	17
TCGA-IQ-7631-01	1	2	1	4
TCGA-IQ-7632-01	2	3	1	6
TCGA-IQ-A61E-01	13	7	6	26
TCGA-IQ-A61G-01	16	14	9	39
TCGA-IQ-A61H-01	17	13	17	47
TCGA-IQ-A61I-01	6	4	4	14
TCGA-IQ-A61J-01	7	2	5	14
TCGA-IQ-A61K-01	15	8	10	33
TCGA-IQ-A61L-01	10	10	2	22
TCGA-IQ-A61O-01	14	5	7	26
TCGA-IQ-A6SG-01	21	11	11	43
TCGA-IQ-A6SH-01	15	13	14	42
TCGA-IR-A3L7-01	4	4	2	10
TCGA-IR-A3LA-01	16	17	7	40
TCGA-IR-A3LB-01	6	9	8	23
TCGA-IR-A3LC-01	6	4	2	12
TCGA-IR-A3LF-01	8	10	4	22
TCGA-IR-A3LH-01	17	13	14	44
TCGA-IR-A3LI-01	3	4	2	9
TCGA-IR-A3LK-01	10	7	10	27
TCGA-IR-A3LL-01	3	3	5	11
TCGA-IS-A3K6-01	6	6	4	16
TCGA-IS-A3K7-01	11	11	15	37
TCGA-IS-A3K8-01	1	0	3	4
TCGA-IS-A3KA-01	14	20	8	42
TCGA-IW-A3M4-01	5	5	7	17
TCGA-IW-A3M5-01	19	10	7	36
TCGA-IW-A3M6-01	12	14	15	41
TCGA-IZ-8195-01	0	0	1	1
TCGA-IZ-8196-01	0	0	0	0
TCGA-IZ-A6M8-01	0	0	0	0
TCGA-IZ-A6M9-01	0	0	0	0
TCGA-J1-A4AH-01	19	13	10	42
TCGA-J2-8192-01	9	6	5	20
TCGA-J2-8194-01	3	2	2	7
TCGA-J2-A4AD-01	8	8	7	23
TCGA-J2-A4AE-01	5	7	4	16
TCGA-J2-A4AG-01	4	2	2	8
TCGA-J4-8198-01	0	2	1	3
TCGA-J4-8200-01	2	4	1	7
TCGA-J4-A67K-01	0	0	0	0
TCGA-J4-A67L-01	4	4	2	10
TCGA-J4-A67M-01	1	9	3	13
TCGA-J4-A67N-01	4	8	4	16
TCGA-J4-A67O-01	2	3	2	7
TCGA-J4-A67Q-01	1	1	1	3
TCGA-J4-A67R-01	0	0	0	0
TCGA-J4-A67S-01	2	7	5	14
TCGA-J4-A67T-01	0	0	0	0
TCGA-J4-A6G1-01	0	0	0	0
TCGA-J4-A6M7-01	0	0	0	0
TCGA-J4-A83I-01	4	10	7	21
TCGA-J4-A83J-01	2	14	7	23
TCGA-J4-A83K-01	0	0	0	0
TCGA-J4-A83L-01	2	1	1	4
TCGA-J4-A83M-01	0	0	0	0
TCGA-J4-A83N-01	3	4	3	10
TCGA-J4-AATV-01	0	0	0	0
TCGA-J4-AATZ-01	2	7	2	11
TCGA-J4-AAU2-01	0	0	0	0
TCGA-J7-6720-01	0	0	0	0
TCGA-J7-8537-01	7	4	8	19
TCGA-J7-A8I2-01	2	1	2	5
TCGA-J8-A3NZ-01	0	0	0	0
TCGA-J8-A3O0-01	0	0	0	0
TCGA-J8-A3O1-01	1	0	0	1
TCGA-J8-A3O2-01	0	0	0	0
TCGA-J8-A3O2-06	0	0	0	0
TCGA-J8-A3YD-01	0	0	0	0
TCGA-J8-A3YE-01	0	0	0	0
TCGA-J8-A3YF-01	0	0	0	0
TCGA-J8-A3YG-01	0	0	0	0
TCGA-J8-A3YH-01	0	0	0	0
TCGA-J8-A3YH-06	0	0	0	0
TCGA-J8-A42S-01	0	0	1	1
TCGA-J8-A4HW-01	0	0	0	0
TCGA-J8-A4HW-06	0	0	0	0
TCGA-J8-A4HY-01	0	0	0	0
TCGA-J9-A52B-01	2	0	2	4
TCGA-J9-A52C-01	0	2	1	3
TCGA-J9-A52E-01	15	15	6	36
TCGA-J9-A8CK-01	0	7	3	10
TCGA-J9-A8CL-01	6	5	6	17
TCGA-J9-A8CM-01	7	11	5	23
TCGA-J9-A8CN-01	2	7	4	13
